row_id,English,Reference Igbo,source,english_token_count,reference_token_count
4638,Ondo State Police Spokesperson Femi Joseph has told journalists that the kidnapper who drank hard drug has died as written by the News Agency of Nigeria. ,Ọnụ na-ekwuchitere ndị uweojii n'Ondo bụ Femi Joseph agwala ndị ntaakụkọ na onye ntọ ṅụrụ ọgwụ ike anwụfụola dika 'News agency of Nigeria' si depụta.,JHW,27,32
4639,"Judah said, ""The strength of the bearers of burdens is fading and there is much rubble, so that we are not able to build the wall.""","Mgbe ahụ, ndị Juda bidoro itamu ntamu na-asị, na ike ebidola ịgwụ ndị ọrụ ha, na mkpọmkpọ ihe fọdụrụ ka buru ibu, na naanị anyị apụghị ịrụcha mgbidi ahụ.",Bible,31,36
4640,"The man, the master of the house, went out to them, and said to them, ""No, my brothers, please don't act so wickedly; since this man has come into my house, don't do this folly.","Agadi nwoke ahụ bụ onyenwe ụlọ ahụ pụkwuuru ha n'ezi, sị ha, ""Biko ụmụnna m, unu emela ihe ọjọọ dị otu a. Nwoke a nọ n'ụlọ m dịka ọbịa. Unu emela ihe ihere dị otu a.",Bible,49,47
4641,"Yes, truth is lacking; and he who departs from evil makes himself a prey. The LORD saw it, and it displeased him that there was no justice.","E, eziokwu alaala; onye ọbụla kwa nke na-achọ ibi ndụ ọma na-etinye onwe ya na nsogbu. Onyenwe anyị lere anya hụ ihe ọjọọ ndị a niile, nke na-enyeghị ya obi ụtọ; ọ hụkwara na ikpe ziri ezi adịghị.",Bible,32,50
4642,Buy traveling permit ,Zụọ akwụkwọ e ji eme njem ime obodo,JHW,3,8
4643,"though its waters roar and are troubled, though the mountains tremble with their swelling. Selah.","N'agbanyeghị na mmiri ya na-agba aghara, na-asụkwa ụfụfụ, maọbụ na ugwu niile na-eme mkpọtụ site n'oke mbili elu ha. Sela",Bible,18,33
4644,Mr. usman Chinedu Mbaekwe shared her experience in the hands of kidnappers as he was kidnapped at Okada road in Edo as he was going to Enugu from Lagos in the year 2017.,Maazị Usman Chinedu Mbaekwe gwara BBC Igbo ihe ọ gabigara n'aka ndị ntọ oge atọrọla ya n'ụzọ Okada dị n'Edo steeti ka o si Legọs na-aga Enugu n'afọ 2017.,JHW,35,40
4645,President Muhammadu Buhari ,President Muhammadu buhari,JHW,3,3
4646,"A former political adviser in the Presidency, Dr Usman Bugaje, has described President Muhammadu Buhari's fight against corruption as one that is profoundly disappointing.	 	 ","Onye bụbu onye ndụmọdụ ndọrọ ndọrọ ọchịchị na Onye isi ala, Dr Usman Bugaje akọwaala ọgụ Onye isi ala Muhammadu Buhari megide mpụ bụ nke na-emechu iru nke ukwu .",JHW,29,33
4647,This is despite the happening in the house of senate today,Nke a bụ na agbanyeghi ihe mere n'ụlọomeiwu sineti taa.,JHW,11,13
4648,President Bill Clinton remained in office for the rest of his second term.,Onyeisi ala Bill Clinton nọrọ ọchịchị ganye na ngwụcha agba abụọ nke ọchịchị ya.,JHW,14,15
4649,"But when he sees his children, the work of my hands, in the middle of him, they will sanctify my name. Yes, they will sanctify the Holy One of Jacob, and will stand in awe of the God of Israel.","Mgbe ha hụrụ ụmụ ha, bụ ọrụ aka m abụọ, n'etiti ha, ha ga-edo aha m nsọ, ha ga-ekwupụta, nabatakwa ịdị nsọ nke Onye nsọ Jekọb, ha ga-eguzokwa n'ihu Chineke Izrel n'egwu na n'ịma jijiji.",Bible,47,56
4650,"“Just two or three days ago, I read an item where a minister was supposed to have insulted the president and it was carried in some media and I checked the statement and of course there was a video and so on and I looked through it, I read the text again and again and I said I have to relearn English language because I didn’t see where the insults were.","""N'abalị abụọ ma ọbụ atọ gara aga, agụrụ m ihe ọgụgụ ebe mịnịsta kwesiri ịkọtọ onyeisi ala ma bụrụ nke ebusara na ngalaba ọtụtụ mgbasa ozi ma mgbe m nyochara nke nke ọma ọbụladị site n'onyoonyo, ma gụkwa ederede ahụ mgbe mgbe, ọ dị ka m aga amụgharị asụsụ Bekee maka na ahụghị m ebe okwu nkọtọ ahụ dị",JHW,77,67
4651,"In the wake of Nigeria's return to democratic governance in 1999, Kalu was one of the governors elected to steer the affairs of the states of the federation and help fulfill the yearnings of the masses for purposeful governance and true development.","Na mbido Naijiria ịlọghachi azụ n' ọchịchị onye kwuo uche ya n' afọ 1999, Kalụ bụ otu n' ime ndị gọvanọ a họpụtara iduzi steeti dị iche iche nke ala anyị na inye aka mezuo ọchịchọ obi ndị mmadụ banyere ọchịchị nwere ebumnuche na ezi mmepe.",JHW,46,51
4652,The students had molested Boluwatife after accusing her of calling them names and also speaking bad about their escapades on campus.,Ụmụakwụkwọ ahụ emetọla Boluwatife mgbe ha bochara ya ebubo ịkpọ ha aha ha ma na-ekwukwa okwu ọjọọ banyere ihe mgbapụ ha na mahadum.,JHW,22,26
4653,"So Jonah arose, and went to Nineveh, according to the LORD's word. Now Nineveh was an exceedingly great city, three days' journey across.","Jona biliri gaa Ninive dịka okwu nke Onyenwe anyị si dị. Ninive bụ nnọọ obodo dị ukwuu, nke ga-ewe ụbọchị atọ ịga ya gburugburu.",Bible,31,29
4654,"“We have seen these signs creeping into the system for many years, not even a few months ago and it’s giving us serious concern. It has come out in full blast.","Ha ahụla ihe ngosi na-arịbakwute anyị kamgbe ọtụtụ afọ gara aga, ọ bụghịdị n'ọnwa olenaole gara aga ma na-enye anyị mmasị dị ukwu. ọ pụtala n'uju ya.",JHW,37,38
4655,They try to engage themselves with work instead of staying idle.,"Ha na-achọ itinye aka n'ọrụ ogeọbụla, ha anaghị achọ ịnọ nkịtị	 	 ",JHW,12,16
4656,"Paul summoned one of the centurions and said, ""Bring this young man to the commanding officer, for he has something to tell him.""","Pọl kpọrọ otu n'ime ndịisi agha ahụ gwa ya, ""Biko kpọrọ nwokorobịa a gaa n'ebe ọchịagha nọ, o nwere okwu dị mkpa ọ chọrọ ịgwa ya.""",Bible,28,35
4657,"The children of Zaccai, seven hundred sixty.","Ụmụ Zakai, narị asaa na iri isii (760).",Bible,9,12
4658,"for all the cedars of Lebanon, that are high and lifted up, for all the oaks of Bashan,","nye osisi sida niile topụrụ ogologo ma maa mma nke Lebanọn, na osisi ook niile nke Bashan,",Bible,21,19
4659,"""But the father said to his servants, 'Bring out the best robe and put it on him. Put a ring on his hand and sandals on his feet.","""Ma nna ya gwara ndị ohu ya sị, 'Meenụ ngwangwa weta uwe kachasị mma yikwasị ya. Gbanye ya ọlaaka n'aka, yinyekwanụ ya akpụkpọụkwụ n'ụkwụ.",Bible,33,34
4660,"Preserve my soul, for I am godly. You, my God, save your servant who trusts in you.","Chebe ndụ m, n'ihi na m na-erubere gị isi; zọpụta ohu gị onye nke na-atụkwasị gị obi. Ị bụ Chineke m;",Bible,22,31
4661,Atiku is interested in 2019 rivalry. ,Atiku etinyela ụkwụ na ndọrọndọrọ 2019,JHW,7,6
4662,international business enterprises has come with their products ,Ndị ahịa akụrụngwa na-esikarị mba ofesi enweta ngwaọrụ ha,JHW,8,11
4663,"After the BBC Africa interview, BBC International showed him and Aljazeera, not wanting to duplicate BBC’s video, came to interview him too. You can imagine the role of talent. It’s like saying Olajumoke should come back and photo-bomb. It’s simply not achievable. But with talent, you can have a ‘come-back-to’ factor every time.","Mgbe ajụjụ ọnụ nke BBC Afịrịka, BBC nke mba ụwa gosiri ya ma Aljazeera nke achọghị igosi ihe nke BBC gosirila, bịara ịgba ya ajụjụ ọnụ nke ha. Ị ga-ahụ ihe ọnatarachi pụrụ ime. Ọ dịka ịsị Olajumoke laghachi azụ mewe mgbazi foto. Ọ gaghị ekwe omume. Mana site n'ọnatarachi, ị ga-enweta 'laghachite azụ n'ụlọ ọrụ oge niile'",JHW,76,75
4664,"The LORD said to me, ""Proclaim all these words in the cities of Judah, and in the streets of Jerusalem, saying, 'Hear the words of this covenant, and do them.","Onyenwe anyị sịrị m, ""Kpọsaa okwu ndị a n'obodo Juda niile, na n'okporoụzọ Jerusalem niile, 'Geenụ ntị n'iwu nke ọgbụgba ndụ ahụ, ma mezuo ihe o kwuru.",Bible,38,40
4665,Eunice Atuejide and Olufuniloya Adesanya - Davis were among those contesting for presidential election.,Eunice Atuejide na Olufunmilayo Adesanya-Davies so na ndị na-azọ ọkwa onyeisiala na ntuliaka 2019.,JHW,15,19
4666,"The sons of Jehieli: Zetham, and Joel his brother, over the treasures of the LORD's house.","na ụmụ ndị ikom Jehieli, Zetam na nwanne ya nwoke Juel. Ndị a bụ ndị na-elekọta ụlọakụ niile dị n'ụlọnsọ Onyenwe anyị.",Bible,22,29
4667,"Acting Chief Judge of Anambra State, Justice Onochie Anyachebelu who made the commendation during the inauguration of 18th Division of the Appeal Court, observed that Gov. Obiano had never interfered in the activities of judiciary since inception of office.","Onye na-arụchịte ọrụ onyeisi okaikpe na steeti Anambra,bụ okaikpe Onochie Anyaechebelu onye mere nkele a mgbe ọ na idụn'ọrụ agba nke ịrị na asatọ nke ụlọikpe nkpesa, nyochapụtara na Gov. Obiano e nweghị mgbe ọ jịrị tinye anya na ọrụ ndi okaikpe kemgbe ọ malitere ọrụ a.",JHW,43,56
4668,"A speeding commercial bus driver has killed three pupils at the abattoir end of Iworoko-Ekiti, Ekiti State.","Ọkwọ ụgbọala ndị njem nke  na-agba ọnwụ ọnwụ egbuola ụmụakwụkwọ atọ na njedebe ụlọ ogbu anụ nke Iworoko-Ekiti, Steeti Ekiti",JHW,21,25
4669,"Then the king of Israel gathered the prophets together, four hundred men, and said to them, ""Shall we go to Ramoth Gilead to battle, or shall I forbear?"" They said, ""Go up, for God will deliver it into the hand of the king.""","Ya mere, eze Izrel kpọkọtara ndị amụma dị narị ndị ikom anọ n'ọnụọgụgụ jụọ ha, sị, ""Anyị a ga-ebuso Ramọt Gilead agha, ka ọ bụ m hapụ?"" Ha zara, ""Gaa, n'ihi na Chineke ga-enyefe ha n'aka eze.""",Bible,55,59
4670,"He owned two large libraries, and you could borrow any you wished.","Ọ nwere nnukwu ọba akwụkwọ abụọ, ị ga-ewere nke ọbụla ị chọrọ.",JHW,14,16
4671,Bishop Matthew Kukah has said that might be crisis in the 2019 election if things continue the way they are.,Bishop Matthew Kukah ekwuola na ọgbaghara nwere ike ịda na ntuliaka 2019 ma ihe dịrị otu a gawa n'ihu.,JHW,21,22
4672,Nigeria is in Group A that started the competition at 'Stade Auguste Dalaune' in France.,Naịjirịa sọ na ikpo nke A bụ ndị bidoro ya bụ asọmpị na Stade Auguste Delaune dị na France.,JHW,18,20
4673,"Now therefore, please pardon my sin, and turn again with me, that I may worship the LORD.""","Biko, gbaghara m mmehie m ugbu a, bịakwa soro m ka m gaa fee Onyenwe anyị ofufe.""",Bible,22,21
4674,rotimi Amaechi was the former Rivers State governor between 2007 and 2015,Rotimi Amaechi bụ onye chiburu Rivers Steeti n'etiti afọ 2007 na 2015,JHW,12,14
4675,cocoyam,Ede,JHW,1,1
4676,Collect the name and phone number of her previous employer.,Nata ya aha na akara ekwenti onye ọ rụrụ ọrụ n'aka ya tupu ọ bịa na nke gị.,JHW,11,21
4677,"The protesters marched all the way to Idepe Town under Okitipupa Local Government Area of the state, chanting songs of solidarity and calling for the immediate release of Sowore, who had made scholarship offers available to them over the years.","Ndị ngagharị iwe ahụ gara rue obodo Idepe n'okpuru ọchịchị Okitipupa nke steeti ahụ, na-agụ egwu ịdịnootu ma na-ekwu ịtọghapụ Sowore, nke nyerela ha agụmakwụkwọ n'efu n'ọtụtụ afọ rue ugbua",JHW,43,42
4678,"But be glad and rejoice forever in that which I create; for, behold, I create Jerusalem to be a delight, and her people a joy.","Ma ṅụrịanụ ọṅụ, tegharịakwa mgbe niile n'obi ụtọ n'ihi ihe nke mụ onwe m na-eke, n'ihi na-aga eke Jerusalem ka ọ bụrụ ihe ọṅụ ndị ya ga-abụkwa ihe obi ụtọ.",Bible,30,45
4679,Ronaldo's lawyer maintains that the documents used to accuse Ronaldo was a conspiracy.,Ọkaiwu Ronaldo na ekwusi ike na akwụkwọ nịịle eji ebo Ronaldo ebubo ahụ bụ nkonukọ ka ekonụkọrọ ha.,JHW,16,19
4680,"for I am with you, and no one will attack you to harm you, for I have many people in this city.""","N'ihi na anọnyeere m gị. Ọ dịkwaghị onye ọbụla pụrụ imerụ gị ahụ. Enwekwara m ọtụtụ mmadụ n'ime obodo a.""",Bible,26,28
4681,"How has Nigeria's ruling capitalist class been able to periodically renew itself, assume new organizational forms and continue its rule?","Kedụ ka ndị otu ọchịchị onye isi ala Naịjirịa siri nwee ike ịmegharị onwe ha oge ụfọdụ, wepụta ụdị nhazi ma na-aga n'ihu?",JHW,24,29
4682,"As a reward for joining the APC, President Buhari awarded several Federal Road contracts to his construction firm SLOK Holding. Also, the Niger Delta Development Commission recently awarded and funded SLOK Holdings to reconstruct the Umuahia-Uzuakoli Road as well as Uzuakoli-Ozuitem Road.","Dịka ihe nrite ịbanye APC, President Buhari nyere ọtụtụ ọrụ okporoụzọ n'aka ndị ọrụ ngo SLOK Holding. Nakwa, Niger Delta Development Commission nyere ndị SLOK Holding ego ịrụ okporoụzọ si Ụmụahịa jee Uzuakoli nakwa nke si Uzuakoli jee Ozuitem",JHW,50,44
4683,this decision was for the muslim to celebrate Eid-el Maulud,Mkpebi a bụ ka ndị ụka alokoba nwere usoro ha ga-ji me mme mme ha bụ Eid-el Maulud.,JHW,12,23
4684,He said that the estimated cost of the damages should be determined as the concerned students will be made to pay to serve as a lesson to others.,O kwuru na ego ole ihe ndị emebiri ga-egosi ego ole nke nwa akwụkwọ ọbụla okwu metutara ga-akwụ iji bụrụ nkuzi nye ha,JHW,29,27
4685,"""This man was seized by the Jews, and was about to be killed by them when I came with the soldiers and rescued him, having learned that he was a Roman.","Ndị Juu jidere nwoke a chọọ igbu ya, ma mgbe m nụrụ na ọ bụ onye Rom, mụ na ndị agha m bịara napụta ya n'aka ha.",Bible,35,32
4686,"The Nigerian Government has failed to release Omoyele Sowore, disregarding two court orders by two different judges.","Gọọmentị nke Naịjirịa ajụla ịtọhapụ Omoyele Sowore, n'agbanyeghị iwu nke ndị Ọkaikpe abụọ",JHW,19,16
4687,"But Mary was standing outside at the tomb weeping. So as she wept, she stooped and looked into the tomb,","Ma Meri guzo n'akụkụ ili ahụ na-ebe akwa. Mgbe ọ nọ na-ebe akwa, o hulatara ala nyoo anya n'ime ili ahụ",Bible,23,31
4688,Sankore said it was the failure of the Nigerian Government to take strategic steps to protect Nigerians that have led to Nigerian citizens resulting to self help and some people taking advantage of the protest to loot shops.,Sankore kwuru na ọ bụ maka na gọọmentị Naịjirịa emeghị ihe ha kwesiri ichekwa ndị ọ na-achị mere ka ndị Naịjirịa chekwaba onwe ha ma ọtụtụ si n'ụzọ ahụ zuo ohi n'ụlọahịa,JHW,39,38
4689,"Sowore Is Our Benefactor, Not A Criminal –Ondo Students","Sowore bụ onye Nrite anyị, ọ bụghị ekperima-ụmụakwụkwọ Ondo",JHW,11,12
